,ds,yhat,yhat_lower,yhat_upper
118,2017-04-09,23.038250656332174,22.512561248465612,23.54620759250071
119,2017-04-16,23.030965214181336,22.47036255577506,23.564601292517207
120,2017-04-23,22.95977014365943,22.46129880295206,23.499238842525415
121,2017-04-30,22.87024928048725,22.346681827896553,23.383208000653834
122,2017-05-07,22.827626212038922,22.288690682722052,23.38336928990597
123,2017-05-14,22.844194470374145,22.32418436964436,23.426817331080652
124,2017-05-21,22.87891564143515,22.34449656111743,23.390138489187777
125,2017-05-28,22.89799786941641,22.36017221253922,23.41897465041545
126,2017-06-04,22.912081776895693,22.394666935979643,23.480213785677385
127,2017-06-11,22.94635620848147,22.45046655307974,23.490754932521178
128,2017-06-18,22.993208348001552,22.456582298309673,23.53526925385337
129,2017-06-25,23.017227823414146,22.49447108122601,23.55741125272875
130,2017-07-02,23.00562508876549,22.43354097200254,23.54063401611759
131,2017-07-09,22.990239190063757,22.466396798635937,23.5219060970082
132,2017-07-16,23.003952357912265,22.500668637086008,23.511772817020926
133,2017-07-23,23.027867407545084,22.490429205835376,23.541541885218354
134,2017-07-30,23.001238578504726,22.48249989775631,23.491517153830223
135,2017-08-06,22.91822525422402,22.35676060296179,23.491913684592966
136,2017-08-13,22.84715687838493,22.292045801784923,23.34572935005264
137,2017-08-20,22.873679091333624,22.340956854088393,23.38599657065337
138,2017-08-27,22.995163860987013,22.502491702963766,23.478958417593816
139,2017-09-03,23.099370452625372,22.565594776932382,23.623059634965777
140,2017-09-10,23.0682288489837,22.54737496873777,23.576323157324758
141,2017-09-17,22.90284143348339,22.380913958415213,23.390644595443217
142,2017-09-24,22.73264723993426,22.183389568093208,23.313781890928936
143,2017-10-01,22.694552689262192,22.153109914379225,23.24716188017386
144,2017-10-08,22.808110252837015,22.254068055854464,23.34953028532197
145,2017-10-15,22.972097654543884,22.4353733364487,23.496579366708325
146,2017-10-22,23.07282904381111,22.52060973590477,23.59951340650121
147,2017-10-29,23.08715641487195,22.565940028941007,23.602580344321893
148,2017-11-05,23.06525026212265,22.51673276309095,23.573476652422624
149,2017-11-12,23.067571108338257,22.529206025635784,23.61598251656893
150,2017-11-19,23.104688718176636,22.56762960051187,23.626422792185135
151,2017-11-26,23.149138525091484,22.627922578161293,23.688091041112852
152,2017-12-03,23.176869702040516,22.625539915577004,23.7485660206098
153,2017-12-10,23.184297863123277,22.673868153190906,23.709390961641233
154,2017-12-17,23.178123137349154,22.669340099138044,23.73869927593507
155,2017-12-24,23.169586636793984,22.660535033301798,23.73395482618485
156,2018-01-01,23.18408977391239,22.650573689116175,23.695949619166665
157,2018-01-08,23.238566378886837,22.702373954641637,23.79210759834585
158,2018-01-15,23.31182485245015,22.78839027280325,23.863432677315792
159,2018-01-22,23.33978202615913,22.768766568010488,23.90932087964639
160,2018-01-29,23.266959518197737,22.742555328425595,23.829714315008186
161,2018-02-05,23.119585308071247,22.56391629206388,23.613471753436155
162,2018-02-12,23.00514407788123,22.488681966787738,23.55255027028758
163,2018-02-19,23.02037866605587,22.507384379670725,23.53330758160087
164,2018-02-26,23.1535985626136,22.62137279956468,23.637609521290567
165,2018-03-05,23.289828303902045,22.758462822677547,23.84255259716792
166,2018-03-12,23.322640353842218,22.744058541268352,23.85757153654417
167,2018-03-19,23.25117918260946,22.712685996887036,23.750833906444818
168,2018-03-26,23.16747626245511,22.63525247533528,23.710494552175227
169,2018-04-02,23.14662141195485,22.632652737430057,23.66058401983041
170,2018-04-09,23.17073967136469,22.653222814185973,23.724035954546416
171,2018-04-16,23.165605113346956,22.65249847954669,23.70780890039004
172,2018-04-23,23.096269689708084,22.530427360035954,23.61302841131365
173,2018-04-30,23.006118464970736,22.461219370239483,23.510801234708566
174,2018-05-07,22.961166977256426,22.45385496971805,23.50487355816601
175,2018-05-14,22.976143267950366,22.452517557213092,23.50217389775906
176,2018-05-21,23.011011468897276,22.48621129936228,23.54699829944968
177,2018-05-28,23.030700863271587,22.500893376809408,23.538936753643895
178,2018-06-04,23.044430865440066,22.497492733271056,23.615783931943348
179,2018-06-11,23.07783438589602,22.592033887394656,23.596407937448106
180,2018-06-18,23.124796524601248,22.572940429921495,23.700384327727694
181,2018-06-25,23.15011367404739,22.618241176353397,23.666331245584292
182,2018-07-02,23.13942369374814,22.619797065050307,23.67596851227785
183,2018-07-09,23.123396763634755,22.584145459524656,23.679925775529153
184,2018-07-16,23.136012009944796,22.609912851888026,23.638997412884823
185,2018-07-23,23.160467736112192,22.629018571930132,23.662346675789138
186,2018-07-30,23.14273471909299,22.636445990112307,23.713781420660816
187,2018-08-06,23.06761579092566,22.543354377251738,23.57381777236248
188,2018-08-13,23.001055896789605,22.46450884783286,23.53988078817006
189,2018-08-20,23.03002882847887,22.47311233424957,23.55567639463455
190,2018-08-27,23.156228651320166,22.642178511384273,23.68667211891474
191,2018-09-03,23.270127230691195,22.679395433987082,23.819647704362097
192,2018-09-10,23.251368203286894,22.759826699357287,23.800212940679792
193,2018-09-17,23.09570225355176,22.613574980831295,23.615841378829504
194,2018-09-24,22.92955125571409,22.406767455719827,23.437999678317674
195,2018-10-01,22.892155248050337,22.378090848898363,23.43465412344527
196,2018-10-08,23.00820496311033,22.495120020795703,23.556358820567503
197,2018-10-15,23.179296100559313,22.63416586386879,23.71014677336391
198,2018-10-22,23.29004298773369,22.748371198781033,23.8204251706402
199,2018-10-29,23.309012580925764,22.82235693793364,23.89501604087748
200,2018-11-05,23.289190133661275,22.773335426921015,23.820426068652615
201,2018-11-12,23.292162979171668,22.76580924362524,23.81821534306621
202,2018-11-19,23.3304462009029,22.796019814060905,23.854608337079533
203,2018-11-26,23.377201060196512,22.85165512711853,23.892103985737812
204,2018-12-03,23.407733330208277,22.829928608280976,23.93714952946374
205,2018-12-10,23.417829945440776,22.907776869477516,23.94817977208516
206,2018-12-17,23.414024845611113,22.912104740713378,23.993022173889536
207,2018-12-24,23.40730975432923,22.869033106434877,23.926687192371297
208,2018-12-30,23.41471845987006,22.89454268173024,23.93420718592097
209,2019-01-06,23.45829278126098,22.92228502330445,23.970604388051633
210,2019-01-13,23.53306261691089,23.02136349369668,24.064963120991244
211,2019-01-20,23.585107967877427,23.063402897347782,24.085840010969395
212,2019-01-27,23.547841356364607,23.04945137968239,24.077885468055086
213,2019-02-03,23.41661063661632,22.869343130271133,23.958444155222924
214,2019-02-10,23.279215505361634,22.760867557347964,23.836646667344947
215,2019-02-17,23.248825763852143,22.74338274156333,23.78066624741797
216,2019-02-24,23.354421988645026,22.844186406911362,23.922296722221635
217,2019-03-03,23.50566964542267,22.979671640772573,24.032515702781726
218,2019-03-10,23.57822344168131,23.080433941691325,24.106502878726626
219,2019-03-17,23.532888465629796,22.983627166010056,24.043651997452077
220,2019-03-24,23.44171084491824,22.927264861399316,23.942388093565405
221,2019-03-31,23.397776442583,22.852234215499152,23.92636059269081
222,2019-04-07,23.41469781774239,22.87180453302207,23.938014544761803
223,2019-04-14,23.426401376672874,22.913141904353477,23.959405400231823
224,2019-04-21,23.376357558997874,22.846561189068424,23.925138634391672
225,2019-04-28,23.284984076835006,22.735129689192263,23.830697283434453
226,2019-05-05,23.220493859471475,22.69162424601223,23.79136519560558
227,2019-05-12,23.21884336876674,22.61641125084875,23.770211263208036
228,2019-05-19,23.252741278799167,22.684812979041098,23.77345045897706
229,2019-05-26,23.278475389640978,22.72308794461147,23.782391621943027
230,2019-06-02,23.290972401195145,22.703975369886688,23.825401752158864
231,2019-06-09,23.316580116221672,22.77158110065608,23.85135337935991
232,2019-06-16,23.362430085679907,22.797444874712973,23.906400166568393
233,2019-06-23,23.39834014577345,22.83763790658055,23.989473926880777
234,2019-06-30,23.39777511474734,22.844922721004664,23.967445645554495
235,2019-07-07,23.378543865860347,22.774290077570463,23.966350320081045
236,2019-07-14,23.380762228242777,22.77960509158126,23.922931617406903
237,2019-07-21,23.406757898912005,22.877411400083904,23.99455280792482
238,2019-07-28,23.407756642506055,22.77162684518142,23.99494272692166
239,2019-08-04,23.347576194727,22.695903665697426,23.921496449037072
240,2019-08-11,23.267560771628478,22.66824166138571,23.88197424566609
241,2019-08-18,23.259783459394747,22.66865134974463,23.909599608334087
242,2019-08-25,23.362330505702577,22.791253857442037,23.933735230646995
243,2019-09-01,23.495766816958213,22.8810796327003,24.129532555923763
244,2019-09-08,23.527463207130726,22.927134074791418,24.18611482354266
245,2019-09-15,23.406851926251594,22.800529151944847,24.023065050718394
246,2019-09-22,23.226327775088453,22.585471242438654,23.879630996526934
247,2019-09-29,23.137752961461825,22.48512076538419,23.761866366260378
248,2019-10-06,23.210740159001695,22.5798046539564,23.85931201204409
249,2019-10-13,23.378580827074213,22.720488387480604,24.036589444544575
250,2019-10-20,23.517289426909073,22.844647456398334,24.211534676898033
251,2019-10-27,23.562857250319418,22.931609600877064,24.222131967480358
252,2019-11-03,23.54748001982767,22.877175728771924,24.22933050725087
253,2019-11-10,23.538975594047937,22.8507736125639,24.26497286611605
254,2019-11-17,23.567765252183438,22.884357240567976,24.274959548541048
255,2019-11-24,23.615329021232753,22.94960867219232,24.332424146570588
256,2019-12-01,23.652470801876206,22.934906235396607,24.415521757455544
257,2019-12-08,23.668652775228882,22.95023404656706,24.394902305322308
258,2019-12-15,23.668402385668635,22.943073311925215,24.451522709127
259,2019-12-22,23.660908641284855,22.92312484019262,24.392315524990188
